"TIME","GEO","INDIC_DE","Value","FlagandFootnotes"
"2021","Slovenia","Average population - females",":",""
"2021","Slovenia","Average population - males",":",""
"2021","Slovakia","Average population - total",":",""
"2021","Slovakia","Average population - females",":",""
"2021","Slovakia","Average population - males",":",""
"2021","Finland","Average population - total",":",""
"2021","Finland","Average population - females",":",""
"2021","Finland","Average population - males",":",""
"2021","Sweden","Average population - total",":",""
"2021","Sweden","Average population - females",":",""
"2021","Sweden","Average population - males",":",""
"2021","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Average population - total",":",""
"2021","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Average population - females",":",""
"2021","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Average population - males",":",""
"2021","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Average population - total",":",""
"2021","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Average population - females",":",""
"2021","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Average population - males",":",""
"2021","European Free Trade Association","Average population - total",":",""
"2021","European Free Trade Association","Average population - females",":",""
"2021","European Free Trade Association","Average population - males",":",""
"2021","Iceland","Average population - total",":",""
"2021","Iceland","Average population - females",":",""
"2021","Iceland","Average population - males",":",""
"2021","Liechtenstein","Average population - total",":",""
"2021","Liechtenstein","Average population - females",":",""
"2021","Liechtenstein","Average population - males",":",""
"2021","Norway","Average population - total",":",""
"2021","Norway","Average population - females",":",""
"2021","Norway","Average population - males",":",""
"2021","Switzerland","Average population - total",":",""
"2021","Switzerland","Average population - females",":",""
"2021","Switzerland","Average population - males",":",""
"2021","United Kingdom","Average population - total",":",""
"2021","United Kingdom","Average population - females",":",""
"2021","United Kingdom","Average population - males",":",""
"2021","Montenegro","Average population - total",":",""
"2021","Montenegro","Average population - females",":",""
"2021","Montenegro","Average population - males",":",""
"2021","North Macedonia","Average population - total",":",""
"2021","North Macedonia","Average population - females",":",""
"2021","North Macedonia","Average population - males",":",""
"2021","Albania","Average population - total",":",""
"2021","Albania","Average population - females",":",""
"2021","Albania","Average population - males",":",""
"2021","Serbia","Average population - total",":",""
"2021","Serbia","Average population - females",":",""
"2021","Serbia","Average population - males",":",""
"2021","Turkey","Average population - total",":",""
"2021","Turkey","Average population - females",":",""
"2021","Turkey","Average population - males",":",""
"2021","Andorra","Average population - total",":",""
"2021","Andorra","Average population - females",":",""
"2021","Andorra","Average population - males",":",""
"2021","Belarus","Average population - total",":",""
"2021","Belarus","Average population - females",":",""
"2021","Belarus","Average population - males",":",""
"2021","Bosnia and Herzegovina","Average population - total",":",""
"2021","Bosnia and Herzegovina","Average population - females",":",""
"2021","Bosnia and Herzegovina","Average population - males",":",""
"2021","Kosovo (under United Nations Security Council Resolution 1244/99)","Average population - total",":",""
"2021","Kosovo (under United Nations Security Council Resolution 1244/99)","Average population - females",":",""
"2021","Kosovo (under United Nations Security Council Resolution 1244/99)","Average population - males",":",""
"2021","Moldova","Average population - total",":",""
"2021","Moldova","Average population - females",":",""
"2021","Moldova","Average population - males",":",""
"2021","Monaco","Average population - total",":",""
"2021","Monaco","Average population - females",":",""
"2021","Monaco","Average population - males",":",""
"2021","Russia","Average population - total",":",""
"2021","Russia","Average population - females",":",""
"2021","Russia","Average population - males",":",""
"2021","San Marino","Average population - total",":",""
"2021","San Marino","Average population - females",":",""
"2021","San Marino","Average population - males",":",""
"2021","Ukraine","Average population - total",":",""
"2021","Ukraine","Average population - females",":",""
"2021","Ukraine","Average population - males",":",""
"2021","Armenia","Average population - total",":",""
"2021","Armenia","Average population - females",":",""
"2021","Armenia","Average population - males",":",""
"2021","Azerbaijan","Average population - total",":",""
"2021","Azerbaijan","Average population - females",":",""
"2021","Azerbaijan","Average population - males",":",""
"2021","Georgia","Average population - total",":",""
"2021","Georgia","Average population - females",":",""
"2021","Georgia","Average population - males",":",""
